product_id	形態素解析前データ	形態素解析後データ
1212210508S040	ハートネックシャーリングブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|通勤|ONスタイル|オフィス|オフィスカジュアル|フェミニン|トップス|ブラウス|通勤|ONスタイル|オフィス|オフィスカジュアル|フェミニン|	
1212210508M040	ハートネックシャーリングブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|通勤|ONスタイル|オフィス|オフィスカジュアル|フェミニン|トップス|ブラウス|通勤|ONスタイル|オフィス|オフィスカジュアル|フェミニン|	
0172220853	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853XS020	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853S020	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853PS020	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853XS051	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853S051	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853PS051	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853XS061	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853S061	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220853PS061	コードレースフレアスカート|NATURAL BEAUTY BASIC|レーススカート|人気|定番|通勤|オンスタイル|オフィス|オフィスカジュアル|	
1312210022	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022S030	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022M030	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022S091	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022M091	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022S110	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022M110	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
1312210022M111	ワイドスリーブオーバーサイズシャツ（調整可）|FREE'S MART|シャツ|カジュアル|大人カジュアル|フェミニン|	
0172275901	バイカラーニットカーデ|NATURAL BEAUTY BASIC|バイカラー|配色|カーディガン|ミドル丈|	
0172275901M032	バイカラーニットカーデ|NATURAL BEAUTY BASIC|バイカラー|配色|カーディガン|ミドル丈|	
0172275901M122	バイカラーニットカーデ|NATURAL BEAUTY BASIC|バイカラー|配色|カーディガン|ミドル丈|	
1662270004	ドッキング千鳥柄ニット|N. Natural Beauty Basic|トップス|ニット|フェミニン|大人カジュアル|異素材|	
1662270004M011	ドッキング千鳥柄ニット|N. Natural Beauty Basic|トップス|ニット|フェミニン|大人カジュアル|異素材|	
1662270004M031	ドッキング千鳥柄ニット|N. Natural Beauty Basic|トップス|ニット|フェミニン|大人カジュアル|異素材|	
1252240065	ツートーンレースラッフルワンピース WEB限定カラー：ピンク|JILL by JILL STUART|ワンピース|ドレス|お食事会|セミオケ|オケージョン|フォーマル|パーティー|イベント|	
1252240065S031	ツートーンレースラッフルワンピース WEB限定カラー：ピンク|JILL by JILL STUART|ワンピース|ドレス|お食事会|セミオケ|オケージョン|フォーマル|パーティー|イベント|	
1252240065M031	ツートーンレースラッフルワンピース WEB限定カラー：ピンク|JILL by JILL STUART|ワンピース|ドレス|お食事会|セミオケ|オケージョン|フォーマル|パーティー|イベント|	
1252240065M080	ツートーンレースラッフルワンピース WEB限定カラー：ピンク|JILL by JILL STUART|ワンピース|ドレス|お食事会|セミオケ|オケージョン|フォーマル|パーティー|イベント|	
1252240065S090	ツートーンレースラッフルワンピース WEB限定カラー：ピンク|JILL by JILL STUART|ワンピース|ドレス|お食事会|セミオケ|オケージョン|フォーマル|パーティー|イベント|	
1252240065M090	ツートーンレースラッフルワンピース WEB限定カラー：ピンク|JILL by JILL STUART|ワンピース|ドレス|お食事会|セミオケ|オケージョン|フォーマル|パーティー|イベント|	
1252270035	カラータートルトップス|JILL by JILL STUART|タートルネック|ハイネック|ニット|トップス|リブ|タートルニット|	
1252270035FR010	カラータートルトップス|JILL by JILL STUART|タートルネック|ハイネック|ニット|トップス|リブ|タートルニット|	
1252270035FR031	カラータートルトップス|JILL by JILL STUART|タートルネック|ハイネック|ニット|トップス|リブ|タートルニット|	
1252270035FR130	カラータートルトップス|JILL by JILL STUART|タートルネック|ハイネック|ニット|トップス|リブ|タートルニット|	
1252210015	パール釦パワショルブラウス|JILL by JILL STUART|トップス|ブラウス|フェミニン|クラシカル|ガーリー|	
1252210015FR031	パール釦パワショルブラウス|JILL by JILL STUART|トップス|ブラウス|フェミニン|クラシカル|ガーリー|	
1252210015FR110	パール釦パワショルブラウス|JILL by JILL STUART|トップス|ブラウス|フェミニン|クラシカル|ガーリー|	
0172220812	ラップ風レイヤードスカート|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220812S020	ラップ風レイヤードスカート|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220812M020	ラップ風レイヤードスカート|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220812PS020	ラップ風レイヤードスカート|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220812S050	ラップ風レイヤードスカート|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172220812PS050	ラップ風レイヤードスカート|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172270903	シャギーニットベスト|NATURAL BEAUTY BASIC|ベスト|ニットベスト|レイヤード|重ね着|	
0172270903M031	シャギーニットベスト|NATURAL BEAUTY BASIC|ベスト|ニットベスト|レイヤード|重ね着|	
0172270903M120	シャギーニットベスト|NATURAL BEAUTY BASIC|ベスト|ニットベスト|レイヤード|重ね着|	
0172255812	ベルテッドジレ|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172255812S020	ベルテッドジレ|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172255812M020	ベルテッドジレ|NATURAL BEAUTY BASIC|セットアップ対応|フェミニン|通勤|オンスタイル|オフィス|オフィスカジュアル|	
0172292704	チャンキーボールチェーンショートネックレス|NATURAL BEAUTY BASIC|アクセサリー|ネックレス|	
0172292704-160	チャンキーボールチェーンショートネックレス|NATURAL BEAUTY BASIC|アクセサリー|ネックレス|	
0172292704-170	チャンキーボールチェーンショートネックレス|NATURAL BEAUTY BASIC|アクセサリー|ネックレス|	
0172292703	フリーアジャストYネックレス|NATURAL BEAUTY BASIC|アクセサリー|ネックレス|	
0172292703-160	フリーアジャストYネックレス|NATURAL BEAUTY BASIC|アクセサリー|ネックレス|	
0172292703-170	フリーアジャストYネックレス|NATURAL BEAUTY BASIC|アクセサリー|ネックレス|	
1212210904	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212210904S022	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212210904M022	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212210904S031	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212210904M031	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212210904S040	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212210904M040	パールボウタイブラウス|PROPORTION BODY DRESSING|トップス|ブラウス|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
0172252040	【先行予約10月上旬-10月中旬入荷予定】ビッグカラーダブルチェスターコート|NATURAL BEAUTY BASIC|アウター|コート|ダブル|チェスターコート|	
0172252040S040	【先行予約10月上旬-10月中旬入荷予定】ビッグカラーダブルチェスターコート|NATURAL BEAUTY BASIC|アウター|コート|ダブル|チェスターコート|	
0172252040M040	【先行予約10月上旬-10月中旬入荷予定】ビッグカラーダブルチェスターコート|NATURAL BEAUTY BASIC|アウター|コート|ダブル|チェスターコート|	
